anyo,mes,marca,cod_prov,provincia,canal,fuel_type,segmento,subseg,hp,count
2025,11,DACIA,01,Álava,Private,ICE,SKL,REST,Standard,4
2025,11,DACIA,01,Álava,Private,ICE,UKL1,REST,Standard,8
2025,11,DACIA,01,Álava,Private,ICE,UKL2,REST,Standard,4
2025,11,DS,01,Álava,Corporate,PHEV,UKL2,REST,Standard,1
2025,11,EBRO,01,Álava,Private,ICE,UKL2,REST,Standard,2
2025,11,EBRO,01,Álava,Private,PHEV,UKL2,REST,Standard,2
2025,11,EVO,01,Álava,Private,ICE,UKL1,REST,Standard,2
2025,11,FORD,01,Álava,Corporate,BEV,SKL,REST,Standard,1
2025,11,FORD,01,Álava,Corporate,BEV,UKL1,REST,Standard,1
2025,11,FORD,01,Álava,Corporate,ICE,UKL1,REST,Standard,5
2025,11,FORD,01,Álava,Corporate,ICE,UKL2,REST,Standard,3
2025,11,FORD,01,Álava,Corporate,PHEV,UKL2,REST,Standard,3
2025,11,FORD,01,Álava,Private,BEV,SKL,REST,Standard,1
2025,11,FORD,01,Álava,Private,BEV,UKL1,REST,Standard,2
2025,11,FORD,01,Álava,Private,ICE,UKL2,REST,Standard,1
2025,11,FORD,01,Álava,Private,PHEV,UKL2,REST,Standard,1
2025,11,HONDA,01,Álava,Private,ICE,UKL1,REST,Standard,1
2025,11,HONDA,01,Álava,Private,ICE,UKL2,REST,Standard,4
2025,11,HONDA,01,Álava,Private,PHEV,KKL,REST,Standard,1
2025,11,HYUNDAI,01,Álava,Corporate,ICE,UKL2,REST,Standard,1
2025,11,HYUNDAI,01,Álava,Corporate,PHEV,UKL2,REST,Standard,17
2025,11,HYUNDAI,01,Álava,Private,BEV,UKL2,REST,Standard,2
2025,11,HYUNDAI,01,Álava,Private,ICE,UKL0,REST,Standard,1
2025,11,HYUNDAI,01,Álava,Private,ICE,UKL1,REST,Standard,20
2025,11,HYUNDAI,01,Álava,Private,ICE,UKL2,REST,Standard,10
2025,11,JAECOO,01,Álava,Corporate,PHEV,UKL2,REST,Standard,2
2025,11,JAECOO,01,Álava,Private,ICE,UKL2,REST,Standard,3
2025,11,JAECOO,01,Álava,Private,PHEV,UKL2,REST,Standard,14
2025,11,JEEP,01,Álava,Corporate,ICE,UKL1,REST,Standard,3
2025,11,JEEP,01,Álava,Corporate,ICE,UKL2,REST,Standard,2
2025,11,JEEP,01,Álava,Private,ICE,UKL1,REST,Standard,2
2025,11,KG MOBILITY,01,Álava,Private,ICE,MKL,REST,Standard,1
2025,11,KIA,01,Álava,Corporate,BEV,UKL1,REST,Standard,1
2025,11,KIA,01,Álava,Corporate,ICE,UKL1,REST,Standard,1
2025,11,KIA,01,Álava,Corporate,ICE,UKL2,REST,Standard,1
2025,11,KIA,01,Álava,Private,BEV,UKL1,REST,Standard,2
2025,11,KIA,01,Álava,Private,ICE,UKL0,REST,Standard,2
2025,11,KIA,01,Álava,Private,ICE,UKL1,REST,Standard,6
2025,11,KIA,01,Álava,Private,ICE,UKL2,REST,Standard,10
2025,11,LEAPMOTOR,01,Álava,Private,BEV,MKL,REST,Standard,1
2025,11,LEXUS,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,2
2025,11,LEXUS,01,Álava,Private,PHEV,KKL,FOCUS SEGMENT,Standard,1
2025,11,MAZDA,01,Álava,Corporate,ICE,UKL2,REST,Standard,1
2025,11,MAZDA,01,Álava,Private,ICE,UKL2,REST,Standard,4
2025,11,MAZDA,01,Álava,Private,PHEV,KKL,REST,Standard,1
2025,11,MERCEDES,01,Álava,Corporate,ICE,MKL,REST,Standard,1
2025,11,MERCEDES,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,1
2025,11,MERCEDES,01,Álava,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,5
2025,11,MERCEDES,01,Álava,Private,ICE,MKL,FOCUS SEGMENT,Standard,1
2025,11,MERCEDES,01,Álava,Private,PHEV,KKL,FOCUS SEGMENT,Standard,2
2025,11,MERCEDES,01,Álava,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,1
2025,11,MERCEDES,01,Álava,RAC,ICE,GKL,FOCUS SEGMENT,Standard,2
2025,11,MG,01,Álava,Corporate,ICE,UKL1,REST,Standard,1
2025,11,MG,01,Álava,Private,BEV,UKL1,REST,Standard,1
2025,11,MG,01,Álava,Private,ICE,KKL,REST,Standard,2
2025,11,MG,01,Álava,Private,ICE,UKL1,REST,Standard,9
2025,11,MG,01,Álava,Private,PHEV,KKL,REST,Standard,2
2025,11,MINI,01,Álava,Private,BEV,UKL1,FOCUS SEGMENT,Standard,1
2025,11,MINI,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,1
2025,11,MITSUBISHI,01,Álava,Private,ICE,UKL2,REST,Standard,2
2025,11,MITSUBISHI,01,Álava,Private,PHEV,KKL,REST,Standard,1
2025,11,NISSAN,01,Álava,Corporate,ICE,KKL,REST,Standard,1
2025,11,NISSAN,01,Álava,Corporate,ICE,UKL2,REST,Standard,1
2025,11,NISSAN,01,Álava,Private,ICE,KKL,REST,Standard,3
2025,11,NISSAN,01,Álava,Private,ICE,SKL,REST,Standard,1
2025,11,NISSAN,01,Álava,Private,ICE,UKL1,REST,Standard,3
2025,11,NISSAN,01,Álava,Private,ICE,UKL2,REST,Standard,9
2025,11,OMODA,01,Álava,Private,BEV,UKL2,REST,Standard,2
2025,11,OMODA,01,Álava,Private,ICE,UKL2,REST,Standard,4
2025,11,OMODA,01,Álava,Private,PHEV,KKL,REST,Standard,3
2025,11,OPEL,01,Álava,Corporate,ICE,UKL1,REST,Standard,16
2025,11,OPEL,01,Álava,Corporate,ICE,UKL2,REST,Standard,2
2025,11,OPEL,01,Álava,Private,BEV,KKL,REST,Standard,1
2025,11,OPEL,01,Álava,Private,ICE,KKL,REST,Standard,1
2025,11,PEUGEOT,01,Álava,Corporate,ICE,SKL,REST,Standard,2
2025,11,PEUGEOT,01,Álava,Private,ICE,SKL,REST,Standard,3
2025,11,PEUGEOT,01,Álava,Private,ICE,UKL1,REST,Standard,5
2025,11,PEUGEOT,01,Álava,Private,ICE,UKL2,REST,Standard,1
2025,11,RENAULT,01,Álava,Corporate,ICE,SKL,REST,Standard,1
2025,11,RENAULT,01,Álava,Corporate,ICE,UKL1,REST,Standard,1
2025,11,RENAULT,01,Álava,Private,BEV,UKL1,REST,Standard,4
2025,11,RENAULT,01,Álava,Private,ICE,KKL,REST,Standard,3
2025,11,RENAULT,01,Álava,Private,ICE,SKL,REST,Standard,2
2025,11,RENAULT,01,Álava,Private,ICE,UKL1,REST,Standard,11
2025,11,RENAULT,01,Álava,Private,ICE,UKL2,REST,Standard,6
2025,11,RENAULT,01,Álava,Private,PHEV,UKL2,REST,Standard,4
2025,11,SEAT,01,Álava,Corporate,ICE,UKL1,REST,Standard,4
2025,11,SEAT,01,Álava,Corporate,ICE,UKL2,REST,Standard,3
2025,11,SEAT,01,Álava,Private,ICE,UKL1,REST,Standard,5
2025,11,SEAT,01,Álava,Private,ICE,UKL2,REST,Standard,3
2025,11,SIN MARCA,01,Álava,Corporate,PHEV,,REST,Standard,1
2025,11,SKODA,01,Álava,Corporate,BEV,UKL2,REST,Standard,1
2025,11,SKODA,01,Álava,Private,BEV,UKL2,REST,Standard,2
2025,11,SKODA,01,Álava,Private,ICE,UKL1,REST,Standard,3
2025,11,SKODA,01,Álava,Private,ICE,UKL2,REST,Standard,4
2025,11,SMART,01,Álava,Private,BEV,UKL2,FOCUS SEGMENT,Standard,1
2025,11,SUZUKI,01,Álava,Private,ICE,UKL1,REST,Standard,1
2025,11,SUZUKI,01,Álava,Private,ICE,UKL2,REST,Standard,2
2025,11,TESLA,01,Álava,Corporate,BEV,KKL,FOCUS SEGMENT,Standard,1
2025,11,TESLA,01,Álava,Private,BEV,KKL,FOCUS SEGMENT,Standard,6
2025,11,TOYOTA,01,Álava,Corporate,ICE,UKL1,REST,Standard,3
2025,11,TOYOTA,01,Álava,Private,ICE,SKL,REST,Standard,2
2025,11,TOYOTA,01,Álava,Private,ICE,UKL1,REST,Standard,26
2025,11,TOYOTA,01,Álava,Private,ICE,UKL2,REST,Standard,10
2025,11,TOYOTA,01,Álava,Private,PHEV,UKL1,REST,Standard,2
2025,11,TOYOTA,01,Álava,Private,PHEV,UKL2,REST,Standard,3
2025,11,VOLKSWAGEN,01,Álava,Corporate,ICE,UKL1,REST,Standard,3
2025,11,VOLKSWAGEN,01,Álava,Corporate,ICE,UKL2,REST,Standard,2
2025,11,VOLKSWAGEN,01,Álava,Private,BEV,UKL2,REST,Standard,1
2025,11,VOLKSWAGEN,01,Álava,Private,ICE,UKL1,REST,Standard,3
2025,11,VOLKSWAGEN,01,Álava,Private,ICE,UKL2,REST,Standard,6
2025,11,VOLKSWAGEN,01,Álava,Private,PHEV,SKL,REST,Standard,4
2025,11,VOLKSWAGEN,01,Álava,Private,PHEV,UKL2,REST,Standard,1
2025,11,VOLVO,01,Álava,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,2
2025,11,VOLVO,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,3
2025,11,VOLVO,01,Álava,Private,BEV,UKL1,FOCUS SEGMENT,Standard,1
2025,11,VOLVO,01,Álava,Private,ICE,KKL,FOCUS SEGMENT,Standard,1
2025,11,VOLVO,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,3
2025,11,AUDI,02,Albacete,Corporate,ICE,UKL1,FOCUS SEGMENT,Standard,2
2025,11,AUDI,02,Albacete,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,1
2025,11,AUDI,02,Albacete,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,2
2025,11,AUDI,02,Albacete,Private,BEV,UKL2,FOCUS SEGMENT,Standard,2
2025,11,AUDI,02,Albacete,Private,ICE,KKL,FOCUS SEGMENT,Standard,1
2025,11,AUDI,02,Albacete,Private,ICE,MKL,FOCUS SEGMENT,Standard,1
2025,11,AUDI,02,Albacete,Private,ICE,UKL1,FOCUS SEGMENT,Standard,1
2025,11,AUDI,02,Albacete,Private,ICE,UKL2,FOCUS SEGMENT,Standard,4
2025,11,AUDI,02,Albacete,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,2
2025,11,BMW,02,Albacete,Corporate,ICE,GKL,FOCUS SEGMENT,Standard,1
2025,11,BMW,02,Albacete,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,6
2025,11,BMW,02,Albacete,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,5
2025,11,BMW,02,Albacete,Private,ICE,KKL,FOCUS SEGMENT,Standard,1
2025,11,BMW,02,Albacete,Private,ICE,UKL2,FOCUS SEGMENT,Standard,5
2025,11,BYD,02,Albacete,Corporate,BEV,KKL,REST,Standard,15
2025,11,BYD,02,Albacete,Private,BEV,UKL0,REST,Standard,2
2025,11,BYD,02,Albacete,Private,BEV,UKL2,REST,Standard,2
2025,11,BYD,02,Albacete,Private,PHEV,KKL,REST,Standard,3
2025,11,CITROEN,02,Albacete,Private,ICE,UKL1,REST,Standard,1
2025,11,CITROEN,02,Albacete,Private,ICE,UKL2,REST,Standard,4
2025,11,CUPRA,02,Albacete,Corporate,BEV,UKL2,REST,Standard,1
2025,11,CUPRA,02,Albacete,Corporate,ICE,UKL2,REST,Standard,3
2025,11,CUPRA,02,Albacete,Corporate,PHEV,UKL2,REST,Standard,1
2025,11,CUPRA,02,Albacete,Private,ICE,UKL2,REST,Standard,1
2025,11,DACIA,02,Albacete,Corporate,ICE,SKL,REST,Standard,3
2025,11,DACIA,02,Albacete,Corporate,ICE,UKL1,REST,Standard,1
2025,11,DACIA,02,Albacete,Private,BEV,UKL0,REST,Standard,1
2025,11,DACIA,02,Albacete,Private,ICE,SKL,REST,Standard,4
2025,11,DACIA,02,Albacete,Private,ICE,UKL1,REST,Standard,15
2025,11,DACIA,02,Albacete,Private,ICE,UKL2,REST,Standard,5
2025,11,EBRO,02,Albacete,Corporate,PHEV,KKL,REST,Standard,1
2025,11,EBRO,02,Albacete,Corporate,PHEV,UKL2,REST,Standard,1
2025,11,EBRO,02,Albacete,Private,ICE,UKL2,REST,Standard,3
2025,11,EBRO,02,Albacete,Private,PHEV,KKL,REST,Standard,2
2025,11,EBRO,02,Albacete,Private,PHEV,UKL2,REST,Standard,1
2025,11,EVO,02,Albacete,Private,ICE,UKL2,REST,Standard,3
2025,11,FORD,02,Albacete,Corporate,ICE,UKL1,REST,Standard,1
2025,11,FORD,02,Albacete,Private,PHEV,UKL2,REST,Standard,1
2025,11,HONDA,02,Albacete,Private,ICE,UKL1,REST,Standard,1
2025,11,HONDA,02,Albacete,Private,ICE,UKL2,REST,Standard,1
2025,11,HYUNDAI,02,Albacete,Corporate,BEV,UKL2,REST,Standard,2
2025,11,HYUNDAI,02,Albacete,Corporate,ICE,UKL1,REST,Standard,2
2025,11,HYUNDAI,02,Albacete,Corporate,ICE,UKL2,REST,Standard,1
2025,11,HYUNDAI,02,Albacete,Private,BEV,UKL1,REST,Standard,2
2025,11,HYUNDAI,02,Albacete,Private,BEV,UKL2,REST,Standard,1
2025,11,HYUNDAI,02,Albacete,Private,ICE,MKL,REST,Standard,1
2025,11,HYUNDAI,02,Albacete,Private,ICE,UKL0,REST,Standard,1
2025,11,HYUNDAI,02,Albacete,Private,ICE,UKL1,REST,Standard,10
2025,11,HYUNDAI,02,Albacete,Private,ICE,UKL2,REST,Standard,14
2025,11,HYUNDAI,02,Albacete,Private,PHEV,UKL2,REST,Standard,2
2025,11,JAECOO,02,Albacete,Private,ICE,UKL2,REST,Standard,1
2025,11,JAECOO,02,Albacete,Private,PHEV,UKL2,REST,Standard,2
2025,11,JEEP,02,Albacete,Corporate,ICE,UKL1,REST,Standard,2
2025,11,KG MOBILITY,02,Albacete,Corporate,ICE,UKL1,REST,Standard,2
2025,11,KG MOBILITY,02,Albacete,Private,ICE,MKL,REST,Standard,2
2025,11,KIA,02,Albacete,Corporate,ICE,UKL2,REST,Standard,1
2025,11,KIA,02,Albacete,Private,BEV,KKL,REST,Standard,1
2025,11,KIA,02,Albacete,Private,BEV,UKL1,REST,Standard,1
2025,11,KIA,02,Albacete,Private,ICE,UKL1,REST,Standard,7
2025,11,KIA,02,Albacete,Private,ICE,UKL2,REST,Standard,19
2025,11,LEXUS,02,Albacete,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,1
2025,11,MAZDA,02,Albacete,Corporate,ICE,UKL2,REST,Standard,2
2025,11,MAZDA,02,Albacete,Private,BEV,MKL,REST,Standard,1
2025,11,MAZDA,02,Albacete,Private,ICE,UKL2,REST,Standard,6
2025,11,MAZDA,02,Albacete,Private,PHEV,KKL,REST,Standard,1
2025,11,MERCEDES,02,Albacete,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,3
2025,11,MERCEDES,02,Albacete,Corporate,ICE,MKL,FOCUS SEGMENT,M Performance,1
2025,11,MERCEDES,02,Albacete,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,3
2025,11,MERCEDES,02,Albacete,Corporate,ICE,SKL,REST,Standard,1
2025,11,MERCEDES,02,Albacete,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,2
2025,11,MERCEDES,02,Albacete,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,5
2025,11,MERCEDES,02,Albacete,Corporate,PHEV,MKL,FOCUS SEGMENT,Standard,2
2025,11,MERCEDES,02,Albacete,Corporate,PHEV,UKL2,FOCUS SEGMENT,Standard,1
2025,11,MERCEDES,02,Albacete,Private,BEV,UKL2,FOCUS SEGMENT,Standard,1
2025,11,MERCEDES,02,Albacete,Private,ICE,KKL,FOCUS SEGMENT,Standard,3
2025,11,MERCEDES,02,Albacete,Private,ICE,UKL2,FOCUS SEGMENT,Standard,5
2025,11,MG,02,Albacete,Corporate,ICE,UKL1,REST,Standard,1
2025,11,MG,02,Albacete,Private,ICE,KKL,REST,Standard,1
2025,11,MG,02,Albacete,Private,ICE,UKL1,REST,Standard,12
2025,11,MG,02,Albacete,Private,PHEV,KKL,REST,Standard,9
2025,11,MINI,02,Albacete,Private,ICE,UKL1,FOCUS SEGMENT,Standard,1
2025,11,NISSAN,02,Albacete,Corporate,ICE,KKL,REST,Standard,1
2025,11,NISSAN,02,Albacete,Private,ICE,KKL,REST,Standard,1
2025,11,NISSAN,02,Albacete,Private,ICE,SKL,REST,Standard,1
2025,11,NISSAN,02,Albacete,Private,ICE,UKL1,REST,Standard,1
2025,11,NISSAN,02,Albacete,Private,ICE,UKL2,REST,Standard,4
2025,11,OMODA,02,Albacete,Corporate,ICE,UKL2,REST,Standard,4
2025,11,OMODA,02,Albacete,Corporate,PHEV,KKL,REST,Standard,3
2025,11,OMODA,02,Albacete,Private,ICE,UKL2,REST,Standard,7
2025,11,OMODA,02,Albacete,Private,PHEV,KKL,REST,Standard,5
2025,11,OPEL,02,Albacete,Corporate,ICE,UKL1,REST,Standard,3
2025,11,OPEL,02,Albacete,Private,ICE,UKL1,REST,Standard,1
2025,11,OPEL,02,Albacete,Private,PHEV,UKL2,REST,Standard,1
2025,11,PEUGEOT,02,Albacete,Corporate,ICE,UKL1,REST,Standard,4
2025,11,PEUGEOT,02,Albacete,Corporate,ICE,UKL2,REST,Standard,1
2025,11,PEUGEOT,02,Albacete,Private,ICE,SKL,REST,Standard,2
2025,11,PEUGEOT,02,Albacete,Private,ICE,UKL1,REST,Standard,4
2025,11,PEUGEOT,02,Albacete,Private,ICE,UKL2,REST,Standard,5
2025,11,PEUGEOT,02,Albacete,Private,PHEV,UKL2,REST,Standard,1
2025,11,PORSCHE,02,Albacete,Private,PHEV,MKL,FOCUS SEGMENT,Standard,1
2025,11,RENAULT,02,Albacete,Corporate,ICE,UKL1,REST,Standard,3
2025,11,RENAULT,02,Albacete,Corporate,ICE,UKL2,REST,Standard,3
2025,11,RENAULT,02,Albacete,Private,BEV,UKL1,REST,Standard,1
2025,11,RENAULT,02,Albacete,Private,ICE,KKL,REST,Standard,1
2025,11,RENAULT,02,Albacete,Private,ICE,UKL1,REST,Standard,9
2025,11,RENAULT,02,Albacete,Private,ICE,UKL2,REST,Standard,3
2025,11,RENAULT,02,Albacete,Private,PHEV,UKL2,REST,Standard,2
2025,11,SEAT,02,Albacete,Corporate,ICE,UKL1,REST,Standard,4
2025,11,SEAT,02,Albacete,Corporate,ICE,UKL2,REST,Standard,3
2025,11,SEAT,02,Albacete,Private,ICE,UKL1,REST,Standard,11
2025,11,SEAT,02,Albacete,Private,ICE,UKL2,REST,Standard,8
2025,11,SKODA,02,Albacete,Corporate,ICE,UKL2,REST,Standard,1
2025,11,SKODA,02,Albacete,Private,ICE,UKL1,REST,Standard,3
2025,11,SKODA,02,Albacete,Private,ICE,UKL2,REST,Standard,2
2025,11,SUBARU,02,Albacete,Corporate,ICE,UKL2,REST,Standard,1
2025,11,TESLA,02,Albacete,Corporate,BEV,KKL,FOCUS SEGMENT,Standard,1
2025,11,TESLA,02,Albacete,Private,BEV,KKL,FOCUS SEGMENT,Standard,3
2025,11,TOYOTA,02,Albacete,Corporate,ICE,SKL,REST,Standard,1
2025,11,TOYOTA,02,Albacete,Corporate,ICE,UKL1,REST,Standard,3
2025,11,TOYOTA,02,Albacete,Corporate,ICE,UKL2,REST,Standard,3
2025,11,TOYOTA,02,Albacete,Private,ICE,UKL1,REST,Standard,9
2025,11,TOYOTA,02,Albacete,Private,ICE,UKL2,REST,Standard,5
2025,11,TOYOTA,02,Albacete,Private,PHEV,UKL1,REST,Standard,2
2025,11,TOYOTA,02,Albacete,Private,PHEV,UKL2,REST,Standard,2
2025,11,VOLKSWAGEN,02,Albacete,Corporate,BEV,SKL,REST,Standard,1
2025,11,VOLKSWAGEN,02,Albacete,Corporate,ICE,SKL,REST,Standard,1
2025,11,VOLKSWAGEN,02,Albacete,Corporate,ICE,UKL1,REST,Standard,2
2025,11,VOLKSWAGEN,02,Albacete,Corporate,ICE,UKL2,REST,Standard,3
2025,11,VOLKSWAGEN,02,Albacete,Private,BEV,UKL2,REST,Standard,2
2025,11,VOLKSWAGEN,02,Albacete,Private,ICE,SKL,REST,Standard,1
2025,11,VOLKSWAGEN,02,Albacete,Private,ICE,UKL1,REST,Standard,11
2025,11,VOLKSWAGEN,02,Albacete,Private,ICE,UKL2,REST,Standard,14
2025,11,VOLKSWAGEN,02,Albacete,Private,PHEV,UKL2,REST,Standard,1
2025,11,VOLVO,02,Albacete,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,1
2025,11,VOLVO,02,Albacete,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,5
2025,11,VOLVO,02,Albacete,Private,BEV,UKL1,FOCUS SEGMENT,Standard,2
2025,11,VOLVO,02,Albacete,Private,ICE,UKL2,FOCUS SEGMENT,Standard,4
2025,11,VOLVO,02,Albacete,Private,PHEV,KKL,FOCUS SEGMENT,Standard,1
2025,11,ALPINE,03,Alicante,Private,BEV,UKL1,REST,Standard,2
2025,11,ASTON MARTIN,03,Alicante,Private,ICE,GKL+,FOCUS SEGMENT,Standard,1
2025,11,AUDI,03,Alicante,Corporate,BEV,KKL,FOCUS SEGMENT,Standard,2
2025,11,AUDI,03,Alicante,Corporate,BEV,UKL2,FOCUS SEGMENT,Standard,2
2025,11,AUDI,03,Alicante,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,5
2025,11,AUDI,03,Alicante,Corporate,ICE,MKL,FOCUS SEGMENT,M Performance,1
2025,11,AUDI,03,Alicante,Corporate,ICE,UKL1,FOCUS SEGMENT,Standard,5
2025,11,AUDI,03,Alicante,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,13
2025,11,AUDI,03,Alicante,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,1
2025,11,AUDI,03,Alicante,Private,BEV,UKL2,FOCUS SEGMENT,Standard,1
2025,11,AUDI,03,Alicante,Private,ICE,KKL,FOCUS SEGMENT,Standard,2
2025,11,AUDI,03,Alicante,Private,ICE,MKL,FOCUS SEGMENT,Standard,1
2025,11,AUDI,03,Alicante,Private,ICE,UKL1,FOCUS SEGMENT,Standard,11
2025,11,AUDI,03,Alicante,Private,ICE,UKL2,FOCUS SEGMENT,M Performance,1
2025,11,AUDI,03,Alicante,Private,ICE,UKL2,FOCUS SEGMENT,Standard,25
2025,11,AUDI,03,Alicante,Private,PHEV,KKL,FOCUS SEGMENT,Standard,2
2025,11,AUDI,03,Alicante,Private,PHEV,MKL,FOCUS SEGMENT,Standard,1
2025,11,AUDI,03,Alicante,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,3
2025,11,BMW,03,Alicante,Corporate,BEV,MKL,FOCUS SEGMENT,Standard,1
2025,11,BMW,03,Alicante,Corporate,BEV,UKL2,FOCUS SEGMENT,Standard,2
2025,11,BMW,03,Alicante,Corporate,ICE,GKL,FOCUS SEGMENT,Standard,1
2025,11,BMW,03,Alicante,Corporate,ICE,KKL,FOCUS SEGMENT,M Performance,2
2025,11,BMW,03,Alicante,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,10
2025,11,BMW,03,Alicante,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,3
2025,11,BMW,03,Alicante,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,17
2025,11,BMW,03,Alicante,Corporate,PHEV,GKL,FOCUS SEGMENT,M,1
2025,11,BMW,03,Alicante,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,1
2025,11,BMW,03,Alicante,Corporate,PHEV,MKL,FOCUS SEGMENT,Standard,3
2025,11,BMW,03,Alicante,Private,BEV,KKL,FOCUS SEGMENT,Standard,1
2025,11,BMW,03,Alicante,Private,BEV,UKL2,FOCUS SEGMENT,Standard,7
2025,11,BMW,03,Alicante,Private,ICE,KKL,FOCUS SEGMENT,M,1
2025,11,BMW,03,Alicante,Private,ICE,KKL,FOCUS SEGMENT,Standard,7
2025,11,BMW,03,Alicante,Private,ICE,MKL,FOCUS SEGMENT,Standard,2
2025,11,BMW,03,Alicante,Private,ICE,UKL2,FOCUS SEGMENT,M Performance,1
2025,11,BMW,03,Alicante,Private,ICE,UKL2,FOCUS SEGMENT,Standard,23
2025,11,BMW,03,Alicante,Private,PHEV,GKL,FOCUS SEGMENT,M,1
2025,11,BMW,03,Alicante,Private,PHEV,KKL,FOCUS SEGMENT,Standard,2
2025,11,BMW,03,Alicante,Private,PHEV,MKL,FOCUS SEGMENT,Standard,1
2025,11,BYD,03,Alicante,Corporate,BEV,KKL,REST,Standard,3
2025,11,BYD,03,Alicante,Corporate,BEV,UKL1,REST,Standard,2
2025,11,BYD,03,Alicante,Corporate,PHEV,KKL,REST,Standard,2
2025,11,BYD,03,Alicante,Private,BEV,KKL,REST,Standard,8
2025,11,BYD,03,Alicante,Private,BEV,UKL0,REST,Standard,14
